"sku";"EAN";"name";"description";"category";"weight";"qty";"price";"tax";"brand";"images"
"115561";"5906717409547";"Bedampfer d-008";"Ein multifunktionaler Bedampfer mit warmem Wasserdampf und Ozontherapie. Das Gerät befindet sich auf einem höhenverstellbaren Stativ. Es ist ein Gerät, das in jedem Schönheitssalon erforderlich ist<br>Wirkung:<br>- desinfiziert die Haut<br>- öffnet die Poren <br>- Wasserdampf dringt in die Poren ein, entfernt Verschmutzungen in Form von angesammeltem Fett, Rückständen von verschiedenen Kosmetika <br>- hilft der Haut, Toxine freizusetzen<br>- macht die Haut weich<br>- beschleunigt die Durchblutung<br>- spendet Feuchtigkeit und erfrischt die Haut<br>- verbessert den Zellstoffwechsel<br>- stellt den natürlichen Säuregehalt der Haut wieder her<br>- verbessert deutlich die Ergebnisse der Massage Leistung: 800W<br>Das Set beinhaltet: - Gerät mit Düse - Stativ - 5-armiges Gestell mit Gummirädern - Anleitung - Garantie Verpackungsabmessungen:<br>70 x 18 x 27 cm";"Kosmetische Geräte >Aromabedampfer";"4.0000";"1275";"46.75";"23%";"GIOVANNI";"https://b2b.activeshop.com.pl/media/catalog/product/1/1/115561_01_2704.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/115561_02_2704.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/115561_03_2704.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/115561_04_2704.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/115561_05_2704.jpg"
"118591";"5906717409929";"Kosmetikhocker 6001 schwarz ";"<p><img src=""https://activeshop.com.pl/media/wysiwyg/product/118591/DE_118591_01.jpg""></p>  <p>Seit vielen Jahren bietet die Marke <strong>ACTIVESHOP</strong> eine breite Palette von Produkten an, die im professionellen Einsatz in vielen Branchen gut funktionieren. Im verfügbaren Sortiment finden Sie Artikel aus verschiedenen Kategorien, von kleinem, unverzichtbarem Zubehör bis hin zu Spezialgeräten.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/118591/DE_118591_02.jpg""></p>  <h2><strong>Ein bequemes Kosmetikmöbel</strong></h2>  <p>Der funktionelle<strong> Kosmetikhocker 6001</strong> mit ergonomischer Sitzfläche und bequemer Rückenlehne eignet sich perfekt für Fachpraxen. <strong>Die richtige Profilerstellung</strong> ermöglicht eine komfortable Ausführung von Dienstleistungen, auch über viele Stunden hinweg. Ein stilvoller Stuhl <strong>sorgt für den Komfort</strong> der Personen, die die Behandlungen durchführen.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/118591/DE_118591_03.jpg""></p>  <h2><strong>Hoher Bedienkomfort</strong></h2>  <p>Die Möglichkeit, die Höhe des Sitzes im Bereich <strong>von 49-62 cm</strong> einzustellen, erleichtert dem Spezialisten die richtige Positionierung des Körpers während der Behandlungen. <strong>Der Sitz ist in Form eines Sattels</strong> profiliert und mit strapazierfähigem, verformungsbeständigem Schaumstoff gefüllt, der <strong>den Benutzern Komfort und Ergonomie bei der Arbeit garantiert</strong>. Die bequeme Rückenlehne bietet eine hervorragende Rückenstütze, unabhängig von der Körpergröße des Benutzers. <strong>Der Vollrotationsmechanismus</strong> macht das Arbeiten effizienter und komfortabler.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/118591/DE_118591_04.jpg""></p>  <h2><strong>Einfachheit und Funktionalität</strong></h2>  <p><strong>Der Fünf-Sterne-Sockel</strong> in Chromtönen ist mit Rädern ausgestattet, die <strong>eine beträchtliche Mobilität</strong> ermöglichen und das Verschieben der Möbel im Büro erleichtern. Die Polsterung des Hockers besteht aus angenehm anzufassendem Kunstleder in Schwarztönen. Dank der Verwendung dieses Materials ist der Hocker <strong>langlebig, feuchtigkeitsbeständig und leicht zu reinigen</strong>.</p>  <p>Auftrieb: Gas<br>Farbe der Polsterung: Schwarztöne<br>Grundfarbe: Chromtöne</p>";"Kosmetische Möbel>Kosmetikhocker";"6.0000";"969";"46.75";"23%";"ACTIVESHOP";"https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_01_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_02_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_03_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_04_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_05_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_06_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_07_1303.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/118591_08_1303.jpg"
"119727";"5906717410048";"Kosmetikhocker für pediküre a-007 weiss ";"Ein bequemer Kosmetikhocker aus Ökoleder ist ideal für Fußpflegebehandlungen geeignet.<br>Er verfügt über ein stabiles 5-armiges Gestell mit Gummirädern. Er ist in Weiß erhältlich. <br>Die Höhe ist hydraulisch verstellbar.<br> ";"Kosmetische Möbel>Kosmetikhocker";"6.6500";"356";"58.94";"23%";"ACTIVESHOP";"https://b2b.activeshop.com.pl/media/catalog/product/1/1/119727_5.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/119727_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/119727_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/1/119727_4_1.jpg"
"122663";"5901810003050";"Apis Azelainsäure 30% 30 ml";"<div> ein sanftes, aber hochwirksames 30% iges Peelingpräparat mit einem pH-Wert von 2,25 und einem breiten Wirkungsspektrum. hat antibakterielle, gegen Mitesser und entzündungshemmende Eigenschaften. stimuliert den Prozess der Erneuerung der Hautzellen, reguliert die Talgsekretion und peelt sanft die Epidermis. kann bei Rosacea angewendet werden - es reduziert die Anzahl der Papeln und Pickel und reduziert gleichzeitig das Hautrötung. Reduziert wirksam Pigmentverfärbungen verschiedener Herkunft. </div> <div> </div> <div> Indikationen: bei Akne, Atopie, Verfärbung, anfällig für Erytheme, Rosacea, Psoriasis-Haut und mit einer Tendenz zur Entzündung der Haarfollikel. </div>";"Professionelle kosmetik>Kosmetika Apis Professional >Peeling ";"0.0850";"35";"12.59";"23%";"APIS";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/122663_1_1.jpg"
"122803";"8936000923341";"Nghia export metall-nagelhautschieber p-10";"Nagelhautschieber für Maniküre & Pediküre NGHIA EXPORT P-10<br>Das Instrument dient zum Abrieb von Epidermis und präzisen Hautscheiben, sowie zur Entfernung von Häutchen, Gel- und Acrylresten von der Nagelplatte.<br>- gefertigt aus poliertem Edelstahl INOX, der für die Herstellung von chirurgischen Instrumenten verwendet wird<br>- hat zwei verschiedene präzise Spitzen (Flachmesser – 9 mm Klinge und ein abgerundeter, konvexer Nagelhautschieber mit einer Breite von 8 mm)<br>-  leicht gerippter Griff, um ein Verrutschen in der Hand bei der Arbeit zu verhindern<br>- mit allen Mitteln desinfizierbar und sterilisierbar (chemisch, thermisch, chemisch und thermisch)<br>- Gesamtlänge des Nagelhautschiebers: 9 cm<br>- Gewicht: 12g<br>GEEIGNET FÜR AUTOKLAV-STERILISATION UND DESINFEKTION MIT CHEMISCHEN PRÄPARATEN*<br>AUTOKLAV – STERILISATION, STANDARDTEMPERATUR: 121°C 15MIN. LANG, DEAKTIVISIERUNGSTEMPERATUR: 132-134°C, DRUCK: 3 BAR ACHTUNG!!! STAHL, SOGAR INOX KANN UNABHÄNGIG VOM PRODUZENTEN UNTER BESTIMMTEN BEDINGUNGEN BESCHÄDIGT ODER ZERSTÖRT WERDEN, WODURCH VERFÄRBUNGEN, ROSTFLECKEN ODER SOGAR KORROSION AUFTRETEN KÖNNEN.<br>*CHEMISCHE DESINFEKTION – MIT EINER VOM PRODUZENTEN ZU DIESEM ZWECK EMPFOHLENEN FLÜSSIGKEIT. ACHTUNG!!! BEI NICHTEINHALTUNG DER VOM PRODUZENTEN EMPFOHLENEN VORSCHRIFTEN (ZU STARKE FLÜSSIGKEIT, ZU LANGE DESINFEKTION) KANN DAS WERKZEUG BESCHÄDIGT WERDEN.";"Podologie>Werkzeuge und Zubehör >NGHIA";"0.0260";"212";"5.08";"23%";"NGHIA";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/122803_4.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/122803_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/122803_2_2.jpg"
"123363";"5906717412950";"Saeyang Kabel für Kopf Marathon SDE-H200, SDE-SH300S, SDESH30N, SDE-M33E, SDE-M40ES grau";"<p><strong>Kabel für Fräskopf, speziell für das Modell Marathon SDE-H200, SDE-SH300S, SDESH30N, SDE-M33E, SDE-M40ES entwickelt.</strong><br>  Ermöglicht eine stabile und sichere Verbindung zum Gerät und ermöglicht präzise und effektive Manikürebehandlungen. Ein unverzichtbares Zubehör für professionelle Kosmetikstudios und individuelle Benutzer.</p>  <p></p>  <p>Kabellänge: 120 cm</p>";"Ersatzteile und zubehör";"0.0730";"327";"12.50";"23%";"SAEYANG";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/123363_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/123363_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/123363_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/123363_4_1.jpg"
"124104";"5906717414404";"Kosmetikliege spa pediküre mit massagefunktion 308";"Kosmetikliege für Pediküre mit Massagefunktion. Die Kosmetikliege verfügt über sehr bequemen Sitz mit verstellbarer Höhe (oben – unten), Holz-Fußboden für Fußbadewanne und Fußstütze mit verstellbarer Höhe für Pediküre.  Der Sitz und die Fußstütze wurden mit einem hochwertigen Ökoleder gepolstert.";"Podologie>Podologie-Kosmetikliegen";"44.0000";"89";"361.79";"23%";"ACTIVESHOP";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/124104_1_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124104_2_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124104_3_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124104_4_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124104_5_1.jpg"
"124725";"5906717415265";"Gabbiano friseurbedienplatz mit waschbecken b085";"Ein moderner Friseurbedienplatz in Grau mit silbernen Elementen. Großer Spiegel, Waschbecken und Schubladen sorgen für die Funktionalität.   Hochwertig gefertigt. Elegantes und zugleich universelles Element des Raums, das den Charakter jedes Friseursalons betont.";"Friseur und saloneinrichtung>Friseurmöbel >Friseurbedienplätze";"100.0000";"13";"910.16";"23%";"GABBIANO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/124725_1_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124725_2_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124725_3_0106.png"
"124836";"5906717415562";"Beistellwagen tattoo pro ink 701 schwarz";"BEISTELLWAGEN PRO INK 701 eignet sich für die Aufbewahrung von Tattoo-Zubehör. Dank seiner robusten Stahlkonstruktion garantiert das Produkt eine lange Lebensdauer. Die robusten Schubladen verfügen über verdeckte Griffe. Die Aluminiumplatte ermöglicht es Ihnen, bei der Arbeit mit Pigmenten sauber zu halten. Im vorderen Teil des Wagens befinden sich drei kleinere Schubladen, einen großen, geräumigen Schrank, in dem Sie Geräte, Zubehör und vieles mehr aufbewahren können. Der Schrank und eine der kleinen Schubladen verfügen über zusätzlichen Platz für Werkzeugen. Vertikale Schubladen - auf beiden Seiten - verfügen über je 2 Steckdosen. Auf einer Seite befinden sich 2 USB-Anschlüsse. Platz für Kabel an der Rückwand. Alles, was Sie für eine Tattoo-Sitzung benötigen, befindet sich an einem Ort. Gummierte Rollen (mit Verriegelung) verursachen, dass der Beistellwagen sich trotz seines Gewichts leicht verschieben lässt.<br>Technische Daten: - Höhe: 83 cm Platte-Abmessungen: 68x50,5 cm - Innenmaße kleinerer Schubladen: 55x 29x 7,5 cm -Innenmaße der großen Schublade: 55x 29x 25 cm - Breite des Aufsatzes: 13cm - Gewicht: 75kg Verpackungsabmessungen: 76 x59 x78";"Kosmetische Möbel>Tattooliegen";"64.0000";"37";"731.70";"23%";"PRO INK";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_1_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_2_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_3_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_4_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_5_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_6_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_7_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_8_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124836_9_1.jpg"
"124848";"5906717415616";"Beistellwagen tattoo pro ink 1019a schwarz";"BEISTELLWAGEN PRO INK1019A eignet sich für die Aufbewahrung von Tattoo-Zubehör. Dank seiner robusten Stahlkonstruktion garantiert das Produkt eine lange Lebensdauer. Eine Holzschublade ermöglicht es Ihnen, Geräte und Zubehör aufzubewahren. Zwei Glasablagen bieten Platz für alles, was Sie für eine Tattoo-Sitzung benötigen.  Es besteht die Möglichkeit, eine Lampe zu befestigen. Technische Daten: - Höhe: 82 cm - Ablage-Abmessungen: 55,5 x37 cm<br> - Gewicht: 21kg";"Kosmetische Möbel>Tattooliegen";"22.0000";"26";"140.24";"23%";"PRO INK";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_1_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_2_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_3_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_5_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_6_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/124848_6_1_1.jpg"
"125383";"5906717417016";"Gabbiano barberstuhl amadeo braun";"Neuheit in unserem Angebot - Barberstuhl AMADEO. Ein modernes, perfekt gefertigtes und ergonomisches Möbelstuck Es sorgt für maximalen Komfort Ihrer Kunden bei der Behandlung. Neben der Höhenverstellung verfügt der Stuhl über eine einstellbare Rückenlehne. Trotz seines geringen Platzbedarfs ist es möglich, den Kunden in eine bequeme, halbliegende Position zu bringen. Der bequeme Sitz ist mit hochwertigem Kunstleder bezogen. Ein breites Gestell sorgt für die Stabilität des Stuhls bei der Behandlung. Ein weiterer Vorteil ist die Möglichkeit, die Kopfstütze einfach zu verstellen. Das Produkt ist in Braun erhältlich.";"Friseur und saloneinrichtung>Friseurmöbel >BARBERSTÜHLE";"42.6000";"35";"365.85";"23%";"GABBIANO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_1_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_2_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_3_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_4_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_5_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_6_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125383_7_1.jpg"
"125392";"5906717417085";"Barberstuhl Gabbiano Rufo schwarz";"<p><img src=""https://activeshop.com.pl/media/wysiwyg/product/125392/DE_125392_01.jpg""></p>  <p><strong>Gabbiano </strong>ist eine Luxusmarke für Friseureinrichtungen und -möbel, die sich durch Zuverlässigkeit, Qualität und Ästhetik der Verarbeitung und hohen Nutzungskomfort auszeichnet. Sie bietet eine große Auswahl an funktioneller Salonausstattung wie Sessel, Waschmaschinen und Infrastühle.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/125392/DE_125392_02.jpg""></p>  <h2>Ein außergewöhnlicher Friseurstuhl</h2>  <p>Der stilvolle und funktionelle Friseurstuhl<strong> Gabbiano Rufo</strong> ist die perfekte Kombination aus Komfort und Eleganz. Ausgestattet mit einer hydraulischen Hebevorrichtung, einer ausziehbaren Kopfstütze und einer verstellbaren Rückenlehne, ermöglicht er eine <strong>präzise Anpassung an jede Behandlung</strong> und erhöht so den Komfort für den Kunden und den Friseur. Die klassische Farbgebung, die ästhetisch ansprechenden Nähte und die polierten Elemente in Chromtönen verleihen ihm einen eleganten Charakter, während das ergonomische Design <strong>für Komfort und Effizienz sorgt</strong>.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/125392/DE_125392_03.jpg""></p>  <h2>Vielfältige Verstellmöglichkeiten</h2>  <p>Mit dem robusten hydraulischen Lift <strong>lässt sich die Sitzhöhe um 12 cm verstellen</strong>, auch wenn der Kunde bereits sitzt. Dies garantiert <strong>eine ergonomischere Arbeitsumgebung</strong>, da die Sitzhöhe an die Körpergröße von Klient und Behandler angepasst werden kann. Mit der verstellbaren Rückenlehne <strong>kann der Klient in eine bequeme, halb liegende Position gebracht werden</strong>, die einen besseren Zugang bei ausgewählten Behandlungen ermöglicht. Darüber hinaus <strong>garantiert</strong> die ausziehbare Kopfstütze <strong>eine stabile Kopfabstützung</strong> und kann auf die individuellen Bedürfnisse eingestellt werden.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/125392/DE_125392_04.jpg""></p>  <h2>Komfort und Ergonomie auf höchstem Niveau</h2>  <p>Der bequeme, weiche Sitz <strong>sorgt auch bei längeren Behandlungen für Komfort</strong>, während die ergonomische Rückenlehne den Rücken perfekt stützt und es dem Kunden ermöglicht, eine optimale Position einzunehmen. Die angemessen platzierten Armlehnen ermöglichen <strong>eine korrekte Positionierung der Arme</strong>, wodurch Verspannungen vermieden und der Komfort verbessert werden. <strong>Der vollständige Drehmechanismus</strong> erhöht die Bewegungsfreiheit, erleichtert präzises Arbeiten und verbessert die Effizienz der Behandlung.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/125392/DE_125392_05.jpg""></p>  <h2>Elegantes Design und Langlebigkeit</h2>  <p>Das stabile Untergestell in Chromfarben bietet <strong>sicheren Halt und hohen Komfort </strong>. Die Polsterung aus verwindungssteifem Schaumstoff und der Bezug aus griffsympathischem Kunstleder sorgen für <strong>Langlebigkeit und komfortable Nutzung des</strong> Möbels über einen langen Zeitraum. <strong>Feuchtigkeitsresistente und leicht zu reinigende Materialien</strong> machen den Sessel ideal für den täglichen Gebrauch. Die klassische schwarze Farbe, die eleganten Nähte und die verchromten Details verleihen ihm einen <strong>einzigartigen Charakter</strong>, der perfekt zur Einrichtung von Friseursalons passt.</p>  <p>Die detaillierten Abmessungen sind auf dem Foto zu sehen.<br><strong>Im Lieferumfang enthalten:</strong> Sitz, Antrieb mit Fuß, Kopfstütze.</p>  <p><strong>Daten:</strong><br>Hub: hydraulisch<br>Untergestell: rund<br>Material der Polsterung: Kunstleder<br>Farbe der Polsterung: Schwarztöne</p>";"Friseur und saloneinrichtung>Friseurmöbel >BARBERSTÜHLE";"37.5000";"125";"304.88";"23%";"GABBIANO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_01_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_02_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_03_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_04_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_05_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_06_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_07_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_08_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_09_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_10_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_11_1003.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125392_12_1003.jpg"
"125408";"5906717429873";"Hair system friseurstuhl ber 8541 schwarz";"Ein stilvoller Friseurstuhl. <br>Ein sehr komfortables Möbelstück ist ideal für elegante Salons geeignet. <br>Es verfügt über verstellbare Höhe. Es ist stabil und solid. Die Polsterung wurde aus einem hochwertigen Ökoleder in Schwarz hergestellt.<br>Die Eleganz dieses Möbelstücks wird durch ein eckiges Gestell aus hochwertigem INOX-Stahl ergänzt.";"Friseur und saloneinrichtung>Friseurmöbel >Friseurstühle und Friseur-Waschbecken>Sonstiges";"42.0000";"3";"315.24";"23%";"HAIR SYSTEM";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_4_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_5_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_6_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125408_7_2.jpg"
"125588";"5906717417276";"Spa-kosmetikliege azzurro 818a 4 motoren weiss beheizbar";"Die elektrische Kosmetikliege verfügt über eine verstellbare Höhe in einem sehr breiten Bereich (65-83cm). Die Rückenlehne und die Fußstützen sind auch mit Fernbedienung zu verstellen. Im Gesichtsausschnitt befinden sich Stützsäulen, die unabhängig gesteuert werden. Die Liege ist sehr breit (80cm) und verfügt über eine dicke und sehr bequeme Matratze. Die Liege ist sehr stabil. Die Polsterung wurde aus einem hochwertigen Ökoleder hergestellt. Ein weiterer Vorteil ist die beheizte Wassermatratze, die eine ungewöhnliche Entspannung für den Kunden ermöglicht.  <br>Garantie: 2 Jahre!  <br>Länge: 200 cm<br>Breite: 80 cm  <br>Maximale Höhe: 83cm  <br>Minimale Höhe: 65cm  <br>Rückenlehnenlänge: 76 cm  <br>Vollständige Fernbedienung  <br>Verpackungsabmessungen: 207x85x70cm";"Kosmetische Möbel>Wellnessliegen";"128.0000";"25";"1686.99";"23%";"AZZURRO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/125588_1_1.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/125588_2_1.jpg"
